node_aa,grid_id,chi_hat,l_r_hat,l_f_hat,l_R,l_F,l_R_new,l_F_new,lr_pct,lf_pct,dist_center_km,delta_residents,delta_workers
1325,sq_49_14,0.9998669097242988,0.999881927022766,0.999942700736598,464.0,625.0,463.9452141385634,624.9641879603737,-0.011807297723398502,-0.005729926340203306,63.93702202508178,-0.05478586143658504,-0.035812039626307524
1326,sq_49_15,0.9998669097242988,0.9998807649577426,0.9999430597011768,390.0,319.0,389.95349833351963,318.9818360446754,-0.01192350422574151,-0.005694029882319374,62.04311555230719,-0.04650166648036702,-0.018163955324610015
1327,sq_49_16,0.9998669097242988,0.9998785887100692,0.9999436011661382,90.0,204.0,89.98907298390623,203.9884946378922,-0.012141128993081729,-0.005639883386177047,60.17679415085353,-0.010927016093774,-0.011505362107811834
1328,sq_49_20,0.9998669097242988,0.9998818979634329,0.9999427099721324,18179.0,21339.0,18176.853023077245,21337.777488095333,-0.011810203656714702,-0.005729002786758475,53.04494424972045,-2.1469769227551296,-1.2225119046670443
1329,sq_49_21,0.9998669097242988,0.9998818396028064,0.9999427256486424,5794.0,6738.0,5793.31537865866,6737.614085420552,-0.011816039719358962,-0.005727435135760572,51.362697266980895,-0.6846213413400619,-0.3859145794476717
1330,sq_49_25,0.9998669097242988,0.9998789443499142,0.9999432313117358,206.0,92.0,205.97506253608233,91.9947772806797,-0.012105565008579955,-0.005676868826420822,45.17174802704363,-0.02493746391766649,-0.005222719320300939
1331,sq_49_29,0.9998669097242988,0.9998819270227652,0.9999427007365982,21.0,21.0,20.99752046747807,20.99879671546856,-0.011807297723476218,-0.005729926340181102,40.13363518586024,-0.00247953252193156,-0.0012032845314386975
1332,sq_49_30,0.9998669097242988,0.999881927022767,0.999942700736597,26.0,8.0,25.996930102591943,7.999541605892776,-0.011807297723298582,-0.005729926340303226,39.10871418034207,-0.0030698974080571872,-0.0004583941072242581
1333,sq_49_45,0.9998669097242988,0.9998819270227663,0.9999427007365976,9.0,7.0,8.998937343204897,6.9995989051561835,-0.011807297723365195,-0.005729926340236613,39.624022775028735,-0.0010626567951028676,-0.0004010948438164519
1334,sq_49_52,0.9998669097242988,0.9998814578301962,0.9999428725997228,1647.0,2487.0,1646.8047610463332,2486.857924155511,-0.01185421698037814,-0.005712740027719043,48.95609768079346,-0.19523895366683064,-0.14207584448922717
1335,sq_49_53,0.9998669097242988,0.9998819270227663,0.999942700736598,1282.0,806.0,1281.8486304431865,805.9538167936979,-0.011807297723365195,-0.005729926340203306,50.564290130129976,-0.15136955681350628,-0.046183206302089275
1336,sq_49_54,0.9998669097242988,0.9998819270227663,0.999942700736598,202.0,299.0,201.9761492585988,298.9828675202428,-0.011807297723365195,-0.005729926340203306,52.22341005912454,-0.02385074140119059,-0.01713247975720833
1337,sq_49_55,0.9998669097242988,0.9998819270227663,0.9999427007365972,60.0,63.0,59.99291562136598,62.99639014640562,-0.011807297723365195,-0.005729926340281022,53.928757193661376,-0.007084378634019117,-0.0036098535943764887
1338,sq_49_56,0.9998669097242988,0.9998819270227656,0.9999427007365984,16.0,39.0,15.99811083236425,38.99776532872734,-0.011807297723442911,-0.005729926340158897,55.67608382724166,-0.0018891676357508658,-0.0022346712726601936
1339,sq_49_59,0.9998669097242988,0.999881927022766,0.999942700736598,46.0,42.0,45.99456864304724,41.997593430937115,-0.011807297723398502,-0.005729926340203306,61.13352306447027,-0.005431356952762201,-0.0024065690628845005
1340,sq_49_65,0.9998669097242988,0.9998819270227648,0.999942700736599,17.0,4.0,16.997992759387003,3.999770802946396,-0.011807297723520627,-0.005729926340103386,72.77003859725963,-0.0020072406129969522,-0.00022919705360413545
1341,sq_4_12,0.9998669097242988,0.9998803553782756,0.9999432382671568,470.0,258.0,469.94376702778953,257.98535547292647,-0.011964462172442403,-0.00567617328431913,89.2776085849363,-0.056232972210466414,-0.01464452707352848
1342,sq_4_13,0.9998669097242988,0.9998811436383084,0.9999429800838552,1077.0,819.0,1076.871991698458,818.9533006886774,-0.011885636169162161,-0.005701991614481816,87.79149831507326,-0.12800830154196774,-0.046699311322640824
1343,sq_4_14,0.9998669097242988,0.9998805066130196,0.9999431314497914,405.0,239.0,404.9516051782729,238.98640841650015,-0.011949338698036271,-0.005686855020858861,85.9928259251643,-0.04839482172707221,-0.013591583499845683
1344,sq_4_30,0.9998669097242988,0.9998742177482058,0.9999455331639604,77.0,24.0,76.99031476661185,23.99869279593505,-0.01257822517941598,-0.005446683603960167,69.67791884392356,-0.009685233388154302,-0.0013072040649504402
1345,sq_4_31,0.9998669097242988,0.9998795024990814,0.999943549750765,399.0,185.0,398.95192149713347,184.98955670389154,-0.012049750091858158,-0.005645024923495168,69.2063138385817,-0.048078502866530926,-0.010443296108462619
1346,sq_4_33,0.9998669097242988,0.999881038090386,0.9999430158352828,1115.0,462.0,1114.8673574707805,461.97367331590067,-0.011896190961402375,-0.005698416471722201,68.3959708237148,-0.13264252921953812,-0.026326684099331032
1347,sq_50_15,0.9998669097242988,0.999880775216033,0.9999428234959176,111.0,305.0,110.98676604897966,304.98256116625487,-0.011922478396697578,-0.005717650408243458,63.36357431006853,-0.013233951020339418,-0.017438833745131888
1348,sq_50_16,0.9998669097242988,0.9998815235399404,0.9999428236023044,538.0,797.0,537.9362596644879,796.9544304110366,-0.011847646005958001,-0.005717639769564631,61.5378695183598,-0.06374033551207958,-0.04556958896341712
1349,sq_50_17,0.9998669097242988,0.999881927022766,0.9999427007365976,255.0,111.0,254.96989139080534,110.99363978176234,-0.011807297723398502,-0.005729926340236613,59.74416986345581,-0.030108609194655855,-0.006360218237659865
1350,sq_50_20,0.9998669097242988,0.9998813613240256,0.999942874944726,1894.0,1370.0,1893.7752983477044,1369.9217386742746,-0.011863867597439182,-0.00571250552739988,54.586363728234154,-0.22470165229560735,-0.078261325725407
1351,sq_50_21,0.9998669097242988,0.9998813589112174,0.9999428906079546,1715.0,1212.0,1714.796530532738,1211.930783416841,-0.01186410887825673,-0.005710939204539578,52.953604970083944,-0.20346946726203896,-0.06921658315900459
1352,sq_50_22,0.9998669097242988,0.9998813967968024,0.9999428846536909,1736.0,1074.0,1735.794104839249,1073.938658118064,-0.011860320319756479,-0.00571153463091445,51.371064098352775,-0.2058951607509698,-0.061341881935959464
1353,sq_50_23,0.9998669097242988,0.999881328802791,0.9999428932287168,1559.0,1066.0,1558.814991603551,1065.939124181812,-0.0118671197208986,-0.005710677128323294,49.84352307249541,-0.1850083964488931,-0.06087581818792387
1354,sq_50_24,0.9998669097242988,0.9998781907417372,0.9999440367713804,455.0,215.0,454.94457678749046,214.9879679058468,-0.012180925826277278,-0.0055963228619559935,48.37619069532021,-0.05542321250953819,-0.012032094153198614
1355,sq_50_25,0.9998669097242988,0.9998811336557276,0.9999429132338532,434.0,250.0,433.9484120065858,249.9857283084633,-0.011886634427238363,-0.005708676614679664,46.97470790296613,-0.05158799341421627,-0.014271691536691833
1356,sq_50_26,0.9998669097242988,0.9998819270227642,0.9999427007365966,1.0,0.0,0.9998819270227642,0.0,-0.011807297723576138,-0.005729926340336533,45.64513906289811,-0.00011807297723576138,0.0
1357,sq_50_28,0.9998669097242988,0.999876185568758,0.999944849666524,254.0,79.0,253.96855113446455,78.9956431236554,-0.012381443124198643,-0.005515033347602838,43.22792841630356,-0.03144886553545234,-0.004356876344601801
1358,sq_50_29,0.9998669097242988,0.9998819270227663,0.9999427007365984,68.0,40.0,67.99197103754811,39.997708029463936,-0.011807297723365195,-0.005729926340158897,42.154158420765334,-0.008028962451888333,-0.002291970536063559
1359,sq_50_35,0.9998669097242988,0.9998819270227648,0.999942700736598,2.0,11.0,1.9997638540455296,10.999369708102577,-0.011807297723520627,-0.005729926340203306,38.04110373959654,-0.00023614595447041253,-0.0006302918974228078
1360,sq_50_36,0.9998669097242988,0.9998819270227652,0.9999427007365982,47.0,11.0,46.994450570069965,10.99936970810258,-0.011807297723476218,-0.005729926340181102,37.800213236008716,-0.005549429930034933,-0.0006302918974192551
1361,sq_50_45,0.9998669097242988,0.9998819270227662,0.9999427007365982,19.0,17.0,18.997756613432557,16.999025912522168,-0.011807297723376298,-0.005729926340181102,41.669325431948906,-0.00224338656744294,-0.0009740874778323416
1362,sq_50_46,0.9998669097242988,0.9998819270227666,0.9999427007365976,68.0,51.0,67.99197103754813,50.99707773756648,-0.011807297723342991,-0.005729926340236613,42.69577220924169,-0.008028962451874122,-0.002922262433521894
1363,sq_50_51,0.9998669097242988,0.999881927022766,0.999942700736598,850.0,358.0,849.8996379693511,357.97948686370205,-0.011807297723398502,-0.005729926340203306,49.1243632550597,-0.10036203064885285,-0.02051313629795004
1364,sq_50_52,0.9998669097242988,0.9998819770822708,0.9999426226311766,329.0,774.0,328.9611704600671,773.9555899165307,-0.011802291772922135,-0.005737736882338584,50.623277015555054,-0.03882953993291949,-0.04441008346930175
1365,sq_50_54,0.9998669097242988,0.9998819270227662,0.9999427007365984,65.0,102.0,64.9923252564798,101.99415547513304,-0.011807297723376298,-0.005729926340158897,53.78847910584195,-0.007674743520198035,-0.005844524866958523
1366,sq_50_59,0.9998669097242988,0.9998773078029206,0.9999442131805376,74.0,45.0,73.99092077741612,44.99748959312419,-0.012269219707938817,-0.005578681946238895,62.47332431932212,-0.009079222583878277,-0.0025104068758068365
1367,sq_50_60,0.9998669097242988,0.9998767416004684,0.9999441677414984,40.0,78.0,39.995069664018736,77.99564508383688,-0.012325839953164497,-0.005583225850158691,64.314208332441,-0.004930335981264022,-0.004354916163123335
1368,sq_50_64,0.9998669097242988,0.9998781284596278,0.9999440822090098,89.0,51.0,88.98915343290687,50.997148192659495,-0.012187154037224257,-0.0055917790990234195,71.93595997705974,-0.010846567093125259,-0.0028518073405052746
1369,sq_50_65,0.9998669097242988,0.9998737233687892,0.999945516182769,79.0,62.0,78.99002414613435,61.99662200333167,-0.012627663121078658,-0.0054483817231054665,73.89596599141792,-0.009975853865654472,-0.0033779966683269436
1370,sq_51_17,0.9998669097242988,0.9998819576942336,0.999942653888086,471.0,246.0,470.944402073984,245.98589285646915,-0.011804230576639707,-0.005734611191399175,61.19964273554343,-0.05559792601599156,-0.014107143530850408
1371,sq_51_18,0.9998669097242988,0.99988032320236,0.999943315407605,607.0,332.0,606.9273561838326,331.98118071532485,-0.01196767976400226,-0.005668459239505097,59.48448734768362,-0.07264381616744231,-0.018819284675146264
1372,sq_51_20,0.9998669097242988,0.9998807960778268,0.9999430760393752,632.0,788.0,631.9246631211865,787.9551439190276,-0.011920392217323883,-0.005692396062484395,56.17720423388773,-0.07533687881345941,-0.04485608097240856
1373,sq_51_22,0.9998669097242988,0.9998819270227663,0.9999427007365972,217.0,124.0,216.9743781639403,123.99289489133805,-0.011807297723365195,-0.005729926340281022,53.059357045030595,-0.025621836059713132,-0.007105108661946247
1374,sq_51_23,0.9998669097242988,0.9998795771855972,0.9999433748499232,296.0,210.0,295.96435484693677,209.9881087184839,-0.012042281440283187,-0.005662515007676117,51.582285409956036,-0.03564515306322846,-0.01189128151611385
1375,sq_51_24,0.9998669097242988,0.999879523442769,0.9999435438245308,402.0,198.0,401.95156842399314,197.98882167725708,-0.012047655723101958,-0.005645617546923276,50.16626620778064,-0.04843157600686254,-0.01117832274292141
1376,sq_51_25,0.9998669097242988,0.99988108329541,0.9999429697825768,613.0,504.0,612.9271040600863,503.9712567704187,-0.01189167045899664,-0.005703021742320402,48.81661106380495,-0.07289593991367838,-0.02874322958132325
1377,sq_51_26,0.9998669097242988,0.9998803167027982,0.9999432546722864,199.0,110.0,198.97618302385683,109.9937580139515,-0.011968329720180026,-0.005674532771360319,47.53897115502416,-0.023816976143166357,-0.006241986048493686
1378,sq_51_27,0.9998669097242988,0.999879413158971,0.9999434258159732,163.0,204.0,162.98034434491228,203.98845886645853,-0.01205868410290023,-0.005657418402682524,46.33930207289895,-0.019655655087717605,-0.011541133541470572
1379,sq_51_28,0.9998669097242988,0.9998799644260808,0.9999431829113218,112.0,162.0,111.98655601572105,161.99079563163414,-0.012003557391915276,-0.005681708867821822,45.223807864304426,-0.013443984278950438,-0.009204368365857363
1380,sq_51_36,0.9998669097242988,0.999881927022766,0.9999427007365976,66.0,33.0,65.99220718350256,32.998109124307724,-0.011807297723398502,-0.005729926340236613,40.068992577365485,-0.007792816497442345,-0.0018908756922755288
1381,sq_51_37,0.9998669097242988,0.9998819270227658,0.9999427007365984,64.0,33.0,63.99244332945701,32.998109124307746,-0.011807297723420707,-0.005729926340158897,39.97178386700741,-0.007556670542989252,-0.0018908756922542125
1382,sq_51_38,0.9998669097242988,0.9998819270227656,0.9999427007365976,52.0,35.0,51.99386020518381,34.99799452578092,-0.011807297723442911,-0.005729926340236613,40.00558094564171,-0.006139794816192534,-0.0020054742190822594
1383,sq_51_46,0.9998669097242988,0.9998819270227652,0.9999427007365976,35.0,33.0,34.99586744579678,32.998109124307724,-0.011807297723476218,-0.005729926340236613,44.71546951350704,-0.004132554203216898,-0.0018908756922755288
1384,sq_51_51,0.9998669097242988,0.999881927022765,0.9999427007365986,25.0,64.0,24.997048175569127,63.99633284714231,-0.011807297723498422,-0.005729926340136693,50.887784784505456,-0.0029518244308732733,-0.0036671528576874834
1385,sq_51_60,0.9998669097242988,0.9998791256328824,0.999943613466426,200.0,114.0,199.97582512657647,113.99357193517257,-0.012087436711760713,-0.005638653357398216,65.66701011591326,-0.024174873423532972,-0.006428064827431967
1386,sq_51_61,0.9998669097242988,0.999878230096534,0.9999439633011328,72.0,99.0,71.99123256695044,98.99445236681214,-0.012176990346601801,-0.00560366988672234,67.49792022510216,-0.008767433049555962,-0.0055476331878594465
1387,sq_51_62,0.9998669097242988,0.9998819270227643,0.9999427007365989,54.0,35.0,53.993624059229276,34.99799452578096,-0.011807297723565036,-0.005729926340114488,69.35607485896362,-0.006375940770723787,-0.002005474219039627
1388,sq_51_63,0.9998669097242988,0.9998819270227672,0.9999427007365976,56.0,55.0,55.993387913274965,54.99684854051287,-0.011807297723276378,-0.005729926340236613,71.23934232589832,-0.0066120867250347715,-0.0031514594871282497
1389,sq_51_64,0.9998669097242988,0.9998803099103264,0.9999432710334174,297.0,207.0,296.9644520433669,206.9882571039174,-0.01196900896736075,-0.005672896658259763,73.14578310989265,-0.03554795663308141,-0.011742896082608922
1390,sq_51_65,0.9998669097242988,0.999881251523942,0.9999428009779772,232.0,490.0,231.97245035355456,489.97197247920883,-0.011874847605797267,-0.005719902202283578,75.07363202846948,-0.027549646445436338,-0.02802752079116999
1391,sq_51_66,0.9998669097242988,0.9998819270227652,0.9999427007365986,19.0,9.0,18.99775661343254,8.999484306629387,-0.011807297723476218,-0.005729926340136693,76.27872118669363,-0.0022433865674607034,-0.0005156933706125244
1392,sq_52_18,0.9998669097242988,0.9998799736826112,0.999942289468724,18.0,67.0,17.997839526287002,66.99613339440451,-0.012002631738883274,-0.005771053127601178,61.03105468507848,-0.002160473712997657,-0.0038666055954905687
1393,sq_52_19,0.9998669097242988,0.999880948640312,0.9999430197623944,798.0,423.0,797.9049970149689,422.9758973594928,-0.011905135968803826,-0.005698023760558613,59.39985319308475,-0.09500298503110116,-0.024102640507180695
1394,sq_52_20,0.9998669097242988,0.9998783244382572,0.999943975094126,470.0,279.0,469.9428124859809,278.9843690512612,-0.01216755617428067,-0.0056024905873974795,57.81330503912264,-0.05718751401911959,-0.015630948738817096
1395,sq_52_21,0.9998669097242988,0.9998804777907002,0.9999430967087356,342.0,297.0,341.9591234044195,296.9830997224945,-0.011952220929978274,-0.0056903291264398526,56.275185591972516,-0.04087659558052792,-0.01690027750549916
1396,sq_52_22,0.9998669097242988,0.999877631852381,0.9999442057705504,201.0,199.0,200.9754040023286,198.98889694833954,-0.012236814761901194,-0.0055794229449568356,54.7895722034765,-0.02459599767141185,-0.011103051660455776
1397,sq_52_23,0.9998669097242988,0.9998757587544232,0.9999450164788792,322.0,206.0,321.95999431892426,205.9886733946491,-0.012424124557675054,-0.00549835211207661,53.36084905368032,-0.04000568107574054,-0.01132660535088803
1398,sq_52_24,0.9998669097242988,0.9998819270227666,0.999942700736598,528.0,402.0,527.9376574680208,401.97696569611236,-0.011807297723342991,-0.005729926340203306,51.99370473418175,-0.0623425319791977,-0.023034303887641272
1399,sq_52_25,0.9998669097242988,0.9998780478944316,0.9999440889760914,316.0,198.0,315.9614631346404,197.9889296172661,-0.012195210556842362,-0.00559110239085614,50.69312021882692,-0.03853686535961742,-0.011070382733890938
1400,sq_52_26,0.9998669097242988,0.9998798647188742,0.9999433736961116,368.0,196.0,367.9557902165457,195.98890124443787,-0.0120135281125755,-0.005662630388836298,49.46434460556416,-0.04420978345427784,-0.011098755562130691
1401,sq_52_27,0.9998669097242988,0.9998817343483252,0.9999427641697068,3047.0,3254.0,3046.639644559347,3253.813754608226,-0.01182656516748315,-0.0057235830293156376,48.31285589291259,-0.3603554406531657,-0.1862453917738094
1402,sq_52_36,0.9998669097242988,0.999879843110034,0.9999435868678286,97.0,421.0,96.98834478167329,420.9762500713558,-0.012015688996602769,-0.005641313217141786,42.33774239383581,-0.011655218326708905,-0.023749928644178908
1403,sq_52_37,0.9998669097242988,0.9998555731305152,0.9999510878327684,25.0,5.0,24.99638932826288,4.999755439163842,-0.014442686948479277,-0.004891216723157399,42.24577631860361,-0.0036106717371211516,-0.00024456083615831403
1404,sq_52_39,0.9998669097242988,0.9998819270227643,0.999942700736598,2.0,4.0,1.9997638540455287,3.999770802946392,-0.011807297723565036,-0.005729926340203306,42.43335232997205,-0.0002361459544713007,-0.00022919705360813225
1405,sq_52_40,0.9998669097242988,0.9998819270227632,0.9999427007365984,6.0,0.0,5.999291562136579,0.0,-0.011807297723676058,-0.005729926340158897,42.71126097740532,-0.0007084378634205635,0.0
1406,sq_52_46,0.9998669097242988,0.9998762057191856,0.999945400496372,58.0,43.0,57.99281993171276,42.997652221344,-0.012379428081443766,-0.005459950362796118,46.75798802602072,-0.007180068287240715,-0.0023477786560022196
1407,sq_52_51,0.9998669097242988,0.9998819270227656,0.9999427007365984,133.0,72.0,132.9842962940278,71.99587445303509,-0.011807297723442911,-0.005729926340158897,52.68986726287532,-0.015703705972185844,-0.004125546964914406
1408,sq_52_62,0.9998669097242988,0.999880579705614,0.9999431708661564,227.0,113.0,226.97289159317435,112.99357830787567,-0.011942029438605228,-0.005682913384363886,70.684116210547,-0.02710840682564708,-0.0064216921243342995
1409,sq_52_63,0.9998669097242988,0.9998817729220422,0.9999427402120888,579.0,1113.0,578.9315465218624,1112.9362698560549,-0.011822707795783316,-0.005725978791115693,72.53235538874016,-0.06845347813759872,-0.06373014394512211
1410,sq_52_64,0.9998669097242988,0.9998819270227656,0.9999427007365974,3.0,2.0,2.999645781068297,1.9998854014731948,-0.011807297723442911,-0.005729926340258817,74.40511153066717,-0.0003542189317031763,-0.00011459852680517635
1411,sq_52_66,0.9998669097242988,0.9998819270227663,0.9999427007365976,63.0,26.0,62.992561402434276,25.998510219151537,-0.011807297723365195,-0.005729926340236613,78.21710865667654,-0.007438597565723626,-0.0014897808484626296
1412,sq_52_67,0.9998669097242988,0.9998819270227658,0.999942700736598,37.0,15.0,36.99563129984234,14.999140511048969,-0.011807297723420707,-0.005729926340203306,80.12693438302354,-0.004368700157662886,-0.00085948895103094
1413,sq_53_22,0.9998669097242988,0.9998784848326384,0.999943939589982,415.0,170.0,414.94957120554494,169.99046973029692,-0.012151516736158552,-0.005606041001804396,56.557779327118155,-0.05042879445505832,-0.009530269703077465
1414,sq_53_23,0.9998669097242988,0.9998788618348916,0.9999437396214982,283.0,134.0,282.96571789927435,133.99246110928075,-0.012113816510839204,-0.0056260378501815644,55.17528017517359,-0.034282100725647524,-0.007538890719246183
1415,sq_53_24,0.9998669097242988,0.9998815973308726,0.9999427862429252,781.0,1400.0,780.9075275154115,1399.9199007400953,-0.011840266912743758,-0.005721375707479215,53.85461582657404,-0.0924724845884839,-0.08009925990472766
1416,sq_53_25,0.9998669097242988,0.9998725640238328,0.999946191785188,353.0,114.0,352.955015100413,113.99386586351143,-0.012743597616715618,-0.005380821481204556,52.6004426533128,-0.04498489958700702,-0.006134136488569197
1417,sq_53_27,0.9998669097242988,0.9998710308119012,0.9999465414016472,129.0,48.0,128.98336297473526,47.99743398727907,-0.01289691880987931,-0.0053458598352817965,50.311194630788144,-0.016637025264742533,-0.002566012720933486
1418,sq_53_28,0.9998669097242988,0.9998767431072424,0.999944556347659,99.0,130.0,98.987797567617,129.99279232519567,-0.01232568927576061,-0.00554436523410029,49.28629477710877,-0.012202432383006112,-0.007207674804334374
1419,sq_53_30,0.9998669097242988,0.9998819270227663,0.999942700736598,89.0,30.0,88.98949150502621,29.998281022097938,-0.011807297723365195,-0.005729926340203306,47.501775409508404,-0.010508494973791471,-0.00171897790206188
1420,sq_53_31,0.9998669097242988,0.9998819270227663,0.9999427007365972,51.0,12.0,50.99397827816108,11.999312408839167,-0.011807297723365195,-0.005729926340281022,46.752280065473705,-0.006021721838919802,-0.0006875911608332785
1421,sq_53_32,0.9998669097242988,0.9998819270227656,0.9999427007365984,53.0,27.0,52.99374213220658,26.99845291988816,-0.011807297723442911,-0.005729926340158897,46.104345126378846,-0.0062578677934226334,-0.001547080111841126
1422,sq_53_33,0.9998669097242988,0.9998819270227668,0.9999427007365974,42.0,13.0,41.99504093495621,12.999255109575767,-0.011807297723320787,-0.005729926340258817,45.56230241737051,-0.004959065043792066,-0.0007448904242330912
1423,sq_53_34,0.9998669097242988,0.9998819270227656,0.9999427007365972,82.0,71.0,81.99031801586678,70.9959317522984,-0.011807297723442911,-0.005729926340281022,45.129966449406666,-0.009681984133223409,-0.004068247701596306
1424,sq_53_35,0.9998669097242988,0.999881927022766,0.999942700736598,81.0,54.0,80.99043608884405,53.99690583977629,-0.011807297723398502,-0.005729926340203306,44.81051158688855,-0.009563911155950677,-0.0030941602237106736
1425,sq_53_36,0.9998669097242988,0.999881927022766,0.9999427007365972,31.0,7.0,30.996339737705746,6.99959890515618,-0.011807297723398502,-0.005729926340281022,44.60636205213651,-0.0036602622942538687,-0.0004010948438200046
1426,sq_53_40,0.9998669097242988,0.999881927022766,0.9999427007365976,12.0,18.0,11.998583124273193,17.998968613258757,-0.011807297723398502,-0.005729926340236613,44.96090743977641,-0.0014168757268073762,-0.0010313867412428124
1427,sq_53_41,0.9998669097242988,0.999881927022766,0.9999427007365984,46.0,23.0,45.99456864304724,22.998682116941765,-0.011807297723398502,-0.005729926340158897,45.338890972542416,-0.005431356952762201,-0.00131788305823477
1428,sq_53_46,0.9998669097242988,0.9998461633227416,0.999954119610793,4.0,5.0,3.9993846532909663,4.999770598053964,-0.01538366772584343,-0.004588038920705362,48.82036743780338,-0.0006153467090337372,-0.00022940194603560116
1429,sq_53_51,0.9998669097242988,0.999881927022766,0.9999427007365976,150.0,473.0,149.9822890534149,472.97289744841066,-0.011807297723398502,-0.005729926340236613,54.52669164840573,-0.017710946585111742,-0.027102551589337054
1430,sq_53_62,0.9998669097242988,0.9998805343690096,0.999943168087991,329.0,214.0,328.96069580740414,213.98783797083007,-0.011946563099041185,-0.005683191200900328,72.059044288128,-0.03930419259586415,-0.0121620291699287
1431,sq_53_63,0.9998669097242988,0.9998815078815926,0.9999427891909038,510.0,1024.0,509.93956901961224,1023.9414161314855,-0.011849211840742058,-0.005721080909615317,73.8723471417933,-0.060430980387764066,-0.058583868514460846
1432,sq_53_64,0.9998669097242988,0.99987746196599,0.9999442433963454,134.0,85.0,133.98357990344266,84.99526068868936,-0.012253803400996688,-0.005575660365464419,75.7114130425192,-0.016420096557340003,-0.004739311310643757
1433,sq_54_25,0.9998669097242988,0.9998774160962832,0.9999443189765655,307.0,127.0,306.9623667415589,126.99292851002383,-0.012258390371677752,-0.005568102343445069,54.53525947447789,-0.03763325844107612,-0.007071489976169687
1434,sq_54_26,0.9998669097242988,0.9998810480460928,0.9999429940523628,475.0,677.0,474.9434978218941,676.9614069734496,-0.011895195390720925,-0.005700594763724531,53.395662140607584,-0.056502178105915846,-0.03859302655041574
1435,sq_54_27,0.9998669097242988,0.999879023347864,0.9999437173812348,403.0,222.0,402.9512464091892,221.98750525863412,-0.012097665213595121,-0.0056282618765224335,52.33138942830511,-0.048753590810804326,-0.012494741365884465
1436,sq_54_28,0.9998669097242988,0.9998709275539652,0.9999467806016832,116.0,68.0,115.98502759625997,67.99638108091446,-0.012907244603477253,-0.005321939831681721,51.347124029724,-0.014972403740031837,-0.0036189190855395736
1437,sq_54_29,0.9998669097242988,0.9998813973088392,0.9999428895961116,378.0,485.0,377.9551681827412,484.9723014541141,-0.011860269116081845,-0.005711040388844957,50.447547885898615,-0.044831817258796036,-0.027698545885925796
1438,sq_54_30,0.9998669097242988,0.9998804096018412,0.9999432827565596,47.0,122.0,46.99437925128654,121.99308049630028,-0.011959039815878647,-0.0056717243440362886,49.63726443922177,-0.00562074871346141,-0.006919503699720053
1439,sq_54_34,0.9998669097242988,0.9998819270227652,0.9999427007365976,21.0,36.0,20.99752046747807,35.997937226517514,-0.011807297723476218,-0.005729926340236613,47.373171322997834,-0.00247953252193156,-0.0020627734824856248
1440,sq_54_41,0.9998669097242988,0.999881927022764,0.9999427007365989,2.0,3.0,1.999763854045528,2.9998281022097966,-0.011807297723598342,-0.005729926340114488,47.57214421097587,-0.00023614595447196685,-0.00017189779020343465
1441,sq_54_42,0.9998669097242988,0.9998819270227652,0.999942700736598,5.0,10.0,4.999409635113826,9.99942700736598,-0.011807297723476218,-0.005729926340203306,48.03856501928079,-0.0005903648861735888,-0.0005729926340194424
1442,sq_54_46,0.9998669097242988,0.9998819270227666,0.999942700736598,52.0,55.0,51.993860205183864,54.996848540512886,-0.011807297723342991,-0.005729926340203306,50.90010150904754,-0.006139794816135691,-0.003151459487114039
1443,sq_54_51,0.9998669097242988,0.9998734314163902,0.9999445641068252,4.0,20.0,3.9994937256655607,19.998891282136505,-0.01265685836098207,-0.005543589317480446,56.39478018937389,-0.0005062743344392828,-0.001108717863495201
1444,sq_54_52,0.9998669097242988,0.9998736186936108,0.9999455275114418,54.0,30.0,53.993175409454985,29.998365825343257,-0.012638130638920053,-0.0054472488558166,57.70356759061016,-0.0068245905450154964,-0.0016341746567434257
1445,sq_54_54,0.9998669097242988,0.9998819270227648,0.9999427007365984,1.0,2.0,0.9998819270227648,1.9998854014731968,-0.011807297723520627,-0.005729926340158897,60.49613847405416,-0.00011807297723520627,-0.00011459852680317795
1446,sq_54_55,0.9998669097242988,0.999881927022767,0.9999427007365976,76.0,102.0,75.9910264537303,101.99415547513296,-0.011807297723298582,-0.005729926340236613,61.9720365718442,-0.008973546269700705,-0.005844524867043788
1447,sq_54_56,0.9998669097242988,0.9998819270227663,0.9999427007365984,212.0,138.0,211.97496852882648,137.9920927016506,-0.011807297723365195,-0.005729926340158897,63.49611952997518,-0.025031471173520004,-0.00790729834940862
1448,sq_54_57,0.9998669097242988,0.9998819270227666,0.9999427007365984,355.0,805.0,354.9580840930821,804.9538740929618,-0.011807297723342991,-0.005729926340158897,65.06500135490998,-0.04191590691789315,-0.04612590703823116
1449,sq_54_58,0.9998669097242988,0.9998819270227668,0.9999427007365982,152.0,125.0,151.98205290746054,124.99283759207478,-0.011807297723320787,-0.005729926340181102,66.67551975532102,-0.017947092539458254,-0.007162407925221714
1450,sq_54_61,0.9998669097242988,0.9998819270227656,0.9999427007365984,47.0,30.0,46.99445057006998,29.998281022097952,-0.011807297723442911,-0.005729926340158897,71.72849192676934,-0.005549429930020722,-0.0017189779020476692
1451,sq_54_63,0.9998669097242988,0.9998666120719428,0.9999480734996392,41.0,18.0,40.99453109494966,17.999065322993506,-0.013338792805717148,-0.0051926500360788275,75.25674587700014,-0.005468905050342698,-0.000934677006494411
