grid_o,grid_d,i_raw,j_raw,tau_ij,tau_ji,tau_ff_ij,tau_ff_ji,lanes_ij,lanes_ji,lane_source_ij,lane_source_ji,xi_ij,xi_ji,len_ij,len_ji,asym_ratio,slow_dir,lanes_slow,lanes_fast,lane_source_slow,lane_source_fast,tau_slow_obs,tau_fast_obs,tau_slow_new,tau_fast_new,tbar_slow,tbar_fast,rank
sq_27_32,sq_27_33,-1,-1,9.779470465783428,44.23406899103059,6.544469012439938,20.248351575085124,3.1962200049620995,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,7.27943336194186,15.851168861718655,3870.7070420782247,12971.050439344495,4.523155844255318,ji,3.1962200049621003,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,44.23406899103059,9.779470465783428,38.73153932930383,11.744653832890446,0.8756042618904781,1.2009498749429055,56
sq_46_18,sq_46_19,-1,-1,5.652236607516805,25.45915879586104,5.567351415447023,23.770640457867486,3.1962200049621,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.2968809138647805,3.6788216048830704,4509.6494127223505,18338.690330578316,4.504262748308054,ji,3.1962200049620995,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,25.45915879586104,5.652236607516805,23.770640457867486,6.788052846945019,0.9336773712151063,1.2009498749429055,57
sq_20_48,sq_20_49,-1,-1,10.464871319105544,46.218960151273414,10.50228797150062,45.71963105943212,3.1962200049621003,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.1962200049621003,3.2681620130411306,7287.983129250708,25748.98217546844,4.416581794645885,ji,3.1962200049620995,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,46.218960151273414,10.464871319105544,45.71963105943212,12.612721425988047,0.9891964447013303,1.2052438144137718,58
sq_30_36,sq_31_36,-1,-1,7.541506768523155,32.97092477286909,7.846205589070001,18.41136117456468,3.1962200049621,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.1962200049621,10.548045014707586,4600.362665701096,11843.821225641106,4.3719280224588,ji,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,32.97092477286909,7.541506768523155,28.869482249594515,9.422899620969943,0.875604261890478,1.2494717448639536,59
sq_42_40,sq_42_41,-1,-1,3.671226429465082,15.57067132617026,3.275032411392136,12.305480545525622,3.1962200049620995,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.038935609237594,5.177031939626115,4037.678558703999,14381.337029273624,4.2412723991091426,ji,3.1962200049621,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,15.57067132617026,3.671226429465082,13.633746173690541,4.408958921353181,0.875604261890478,1.2009498749429057,60
sq_22_46,sq_23_46,-1,-1,11.199774172454823,47.38740962205841,7.706378452056256,42.54842526047278,3.1962200049621003,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,6.876055868791277,3.9856233197662054,4678.630507373606,22243.72567509379,4.23110402874059,ji,3.1962200049620995,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,47.38740962205841,11.199774172454823,42.54842526047278,13.4503673917984,0.8978845984581288,1.2009498749429053,61
sq_17_36,sq_18_36,-1,-1,7.014133046875264,29.5702501127672,6.96650274458769,28.403219679885527,3.1962200049621,3.196220004962099,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.2411607653912915,3.4711353859854928,3960.468583467328,14914.61288053601,4.2158096966724194,ji,3.196220004962099,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,29.5702501127672,7.014133046875264,28.403219679885527,8.423622205477749,0.9605336299682565,1.2009498749429055,62
sq_28_35,sq_29_35,-1,-1,207.76000284762043,49.39388495273955,117.25962373822104,28.647071536929456,3.1962200049620995,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,10.320021752689545,9.760190424470506,74279.90652331886,16241.68138776102,4.20618874272406,ij,3.1962200049620995,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,207.76000284762043,49.39388495273955,181.9155439437543,59.31957995693681,0.875604261890478,1.2009498749429053,63
sq_29_37,sq_30_37,-1,-1,30.702630330151703,128.77165054747718,20.98950730951257,59.18823722142252,3.1962200049620995,3.196220004962101,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,6.967975623606245,15.718420850296228,9674.90000082672,35120.95131041457,4.194156955373827,ji,3.196220004962101,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,128.77165054747718,30.702630330151703,112.75300603004233,36.872320055413944,0.875604261890478,1.2009498749429055,64
sq_14_22,sq_15_22,-1,-1,10.038400801880536,41.672826822686375,9.046051202798218,37.80850414339311,3.1962200049621,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.956132843412587,3.901594483375281,5516.423215717292,25534.221514949364,4.151341199175832,ji,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,41.672826822686375,10.038400801880536,37.80850414339311,12.055616187645192,0.9072699652525238,1.2009498749429055,65
sq_26_24,sq_26_25,-1,-1,20.017158510275905,4.824684880303171,17.389996049598444,4.874985683191307,3.1962200049621,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.264298700850409,3.1962200049620995,12769.017261174671,3971.2212400664584,4.148904852210385,ij,3.1962200049621,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,20.017158510275905,4.824684880303171,17.527109302534832,5.854613446577055,0.8756042618904779,1.2134706393942076,66
sq_20_44,sq_20_45,-1,-1,8.556471735846904,34.65601757986567,7.960207574851362,32.40673794759987,3.1962200049620986,3.196220004962099,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.706125511319263,3.6673859787963,4453.964751144873,17312.03643727248,4.050269626284868,ji,3.196220004962099,3.1962200049620986,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,34.65601757986567,8.556471735846904,32.40673794759987,10.275893661117845,0.9350969964427599,1.2009498749429055,67
sq_24_42,sq_25_42,-1,-1,79.93892689634067,20.01376151961877,64.21153858847886,15.499519771631112,3.196220004962101,3.196220004962099,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,5.007332317052511,5.396561779881321,34931.61500094345,8117.4576103303825,3.994198033087354,ij,3.196220004962101,3.196220004962099,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,79.93892689634067,20.01376151961877,69.99486508138726,24.035524394123296,0.875604261890478,1.2009498749429055,68
sq_24_37,sq_25_37,-1,-1,20.78898667230977,82.63737898907088,16.102316923729163,64.17880023416127,3.1962200049621,3.1962200049621017,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,5.394893501393598,5.365445711913287,8976.574758698913,36634.07546820996,3.975055652863595,ji,3.1962200049621017,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,82.63737898907088,20.78898667230977,72.3576412342891,24.966530944300146,0.875604261890478,1.2009498749429055,69
sq_7_35,sq_8_35,-1,-1,13.115393715185474,3.320022681248841,10.898018909220523,3.183474041205636,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.671538961562181,3.4834788436800075,10370.232133811243,3592.0866084367894,3.9503928058262727,ij,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,13.115393715185474,3.320022681248841,11.483894633387992,3.9871808238534054,0.875604261890478,1.2009498749429055,70
sq_18_36,sq_19_36,-1,-1,7.846601474215019,30.98463657838883,7.020698118631511,29.71539067030429,3.1962200049620995,3.1962200049621012,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.014345347706603,3.4822500140746464,4146.666157891489,15424.898992877015,3.9487970276314512,ji,3.1962200049621012,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,30.98463657838883,7.846601474215019,29.71539067030429,9.423375059185345,0.9590362822273729,1.2009498749429055,71
sq_16_41,sq_17_41,-1,-1,9.200742009804983,36.19050614529876,8.986514505525163,32.827341993743104,3.1962200049621003,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.3543085145340186,3.903352443315103,4577.575297879022,17141.041111288392,3.9334334238185913,ji,3.1962200049621003,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,36.19050614529876,9.200742009804983,32.827341993743104,11.049629966057232,0.9070705411509549,1.2009498749429055,72
sq_33_56,sq_34_56,-1,-1,3.3292714944444652,12.889661133671224,2.932413467294621,7.004122729959312,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.145679233078654,11.154225934122698,3068.5123052090385,6863.238861215179,3.8716161043580017,ji,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,12.889661133671224,3.3292714944444652,11.286242222966571,3.9982881849040606,0.8756042618904778,1.2009498749429055,73
sq_12_42,sq_13_42,-1,-1,42.64349209099592,11.023586269514489,10.398847679249585,10.453302148225148,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,57.61197753704934,3.563772967049045,5170.35709721037,4898.704285046917,3.868386480443815,ij,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,42.64349209099592,11.023586269514489,37.33882341676891,13.238774551795755,0.8756042618904778,1.2009498749429055,74
sq_34_66,sq_34_67,-1,-1,25.24518770020904,6.532796003675571,22.808599310626597,6.514872651049027,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.9351791649867227,3.21426498982195,17300.733426429582,4685.408025824194,3.864377165000292,ij,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,25.24518770020904,6.532796003675571,22.808599310626597,7.845560543641689,0.9034830551264919,1.2009498749429053,75
sq_5_37,sq_6_37,-1,-1,6.283148645534745,24.128748812631923,5.851923913675409,23.04099900573214,3.1962200049620995,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.6975377373907596,3.5130870693802043,4293.606403751432,14342.706315327536,3.8402320514539374,ji,3.1962200049621,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,24.128748812631923,6.283148645534745,23.04099900573214,7.545746580102637,0.9549189303039898,1.2009498749429053,76
sq_16_33,sq_16_34,-1,-1,9.230939305383234,35.212129600349535,8.83659600137319,27.966995463268113,3.1962200049621,3.196220004962099,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.4953523323837103,5.1244816628583125,5339.795032220944,18486.63022217358,3.8145770907425174,ji,3.196220004962099,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,35.212129600349535,9.230939305383234,30.831890748305906,11.085895404405546,0.875604261890478,1.2009498749429055,77
sq_15_40,sq_16_40,-1,-1,24.33777371204928,6.581445624706918,15.039978570467666,6.45281474406669,3.1962200049620995,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,8.57006805379824,3.3281465782408004,7864.700752411665,3441.557644903266,3.697937368149734,ij,3.1962200049620995,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,24.33777371204928,6.581445624706918,21.310258387196388,7.903986299935305,0.8756042618904779,1.2009498749429055,78
sq_10_36,sq_11_36,-1,-1,27.127596059760837,7.36206688595032,23.086912350001302,7.1079644015221835,3.196220004962101,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.448078423461148,3.434756205574413,17252.216259807206,4260.588648255317,3.6847798967340024,ij,3.196220004962101,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,27.127596059760837,7.36206688595032,23.75303872476993,8.84147330600334,0.8756042618904781,1.2009498749429053,79
sq_19_48,sq_19_49,-1,-1,15.341355678662069,55.83848349344214,13.522960942021989,52.548804114605446,3.1962200049621003,3.1962200049621017,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.139188851189467,3.619721394220429,7952.497899535781,29150.267634536063,3.63973593097164,ji,3.1962200049621017,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,55.83848349344214,15.341355678662069,52.548804114605446,18.424199183743845,0.941085803678335,1.2009498749429055,80
sq_32_41,sq_32_42,-1,-1,66.43000477039891,18.46664491537583,59.03574350158799,11.609723931812848,3.1962200049620995,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.0705736137789925,8.27336079508726,38474.24219812965,6529.623100153043,3.597296914237382,ij,3.1962200049620995,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,66.43000477039891,18.46664491537583,59.03574350158799,22.177514901735645,0.88869094177597,1.2009498749429055,81
sq_23_26,sq_23_27,-1,-1,23.834022876478773,6.655953643317313,13.71812442825635,5.627823353212616,3.1962200049621003,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,9.913805241080203,4.507752782671359,14082.89270695399,4410.423265297284,3.58085770329974,ij,3.1962200049621003,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,23.834022876478773,6.655953643317313,20.869172008639964,7.993466695567703,0.875604261890478,1.2009498749429053,82
sq_12_39,sq_13_39,-1,-1,51.85045620180462,14.513356896752189,38.333690604917514,13.153147289445016,3.196220004962101,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,5.935149214383332,3.9103436609788558,27245.352151502128,9438.090907685086,3.572602573661491,ij,3.196220004962101,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,51.85045620180462,14.513356896752189,45.4004804312657,17.429814150156293,0.8756042618904781,1.2009498749429053,83
sq_16_39,sq_17_39,-1,-1,8.077839149214174,28.56014160828684,7.441567040763851,17.338023850918955,3.1962200049621,3.196220004962101,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.7813824532847327,8.888296866175388,4039.2894462554896,11220.663528419256,3.5356165282228007,ji,3.196220004962101,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,28.56014160828684,8.077839149214174,25.007381712411533,9.701079916057667,0.8756042618904781,1.2009498749429053,84
sq_20_44,sq_21_44,-1,-1,36.05965342981464,10.201001235926013,24.142537672963147,9.480147914578804,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,7.272488440756506,3.7141320031372995,21864.86385534594,6436.347664571314,3.534913151742331,ij,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,36.05965342981464,10.201001235926013,31.573986225439285,12.250891158577769,0.8756042618904779,1.2009498749429055,85
sq_57_27,sq_58_27,-1,-1,6.548254926430246,23.064326423993514,6.111853500280286,21.979278522847768,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.6814171517293155,3.5279349264589572,5449.68668280629,18986.654912485617,3.522209608990732,ji,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,23.064326423993514,6.548254926430246,21.979278522847768,7.864125934990669,0.952955578186017,1.2009498749429055,86
sq_24_30,sq_24_31,-1,-1,37.12223876553665,10.554816002980244,20.668966842040252,7.9116072314284605,3.196220004962098,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,10.611450734159103,5.769859628672913,15476.319688104431,4651.722544939085,3.517090089969817,ij,3.196220004962098,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,37.12223876553665,10.554816002980244,32.50439047401981,12.675804958824502,0.875604261890478,1.2009498749429055,87
sq_29_34,sq_29_35,-1,-1,202.24062357365173,57.97216594960558,109.88492762895116,38.64187073909326,3.196220004962099,3.196220004962101,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,11.15646381762272,7.338767121929865,70409.09793443569,21022.66778798703,3.488581464240214,ij,3.196220004962099,3.196220004962101,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,202.24062357365173,57.97216594960558,177.08275192847734,69.62166544734818,0.875604261890478,1.2009498749429053,88
sq_11_31,sq_11_32,-1,-1,25.431660415118124,7.291650255368549,11.37444201522962,7.346653204211963,3.196220004962099,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,16.62308768332147,3.1962200049620995,7019.011539717997,4980.926438678411,3.4877784211322824,ij,3.196220004962099,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,25.431660415118124,7.291650255368549,22.26807024642879,8.822962246847252,0.8756042618904778,1.2100089743540923,89
sq_25_39,sq_25_40,-1,-1,7.647751038672961,26.58402876454411,6.827562824415994,8.112923754244019,3.1962200049621,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.032698529665218,36.380875696633225,3501.559003498979,3837.097477644707,3.4760583379498944,ji,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,26.58402876454411,7.647751038672961,23.27708888445388,9.184565653488768,0.875604261890478,1.2009498749429055,90
sq_32_44,sq_32_45,-1,-1,3.732425664791771,12.89917148250768,3.62539056887332,8.83664635093777,3.1962200049621,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.3925859476335978,6.938481184847802,3300.0006150923623,8213.1199035821,3.4559754542967744,ji,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,12.89917148250768,3.732425664791771,11.294569524939842,4.482456135365368,0.8756042618904781,1.2009498749429053,91
sq_24_43,sq_25_43,-1,-1,11.72200822883486,40.21551754902054,10.914135963427247,33.90440885512526,3.1962200049621003,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.6998762861838057,4.53479587011256,7487.880936738565,21007.324691705795,3.4307702881571744,ji,3.1962200049621003,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,40.21551754902054,11.72200822883486,35.21287856005369,14.077544316498932,0.8756042618904779,1.2009498749429053,92
sq_34_23,sq_35_23,-1,-1,28.07121612415778,8.18629941070161,28.06350238688419,7.666601052071877,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.1980205435494073,3.656007482858652,21107.437635461265,4350.799792821241,3.4290483056924894,ij,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,28.07121612415778,8.18629941070161,28.06350238688419,9.831335253527277,0.9997252082973722,1.2009498749429053,93
sq_22_43,sq_22_44,-1,-1,26.680736182592305,7.795607474033353,18.742419661683588,3.3094426386312827,3.1962200049621,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,6.5905833878797235,18.498079230208237,18265.881743927497,3665.260474646937,3.422534583926147,ij,3.1962200049621,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,26.680736182592305,7.795607474033353,23.3617663118533,9.362133821044333,0.8756042618904779,1.2009498749429053,94
sq_14_37,sq_14_38,-1,-1,19.72652986862507,5.867708822081492,16.36626608571862,5.077590420252827,3.1962200049621003,3.196220004962101,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.68627118544045,4.298802594885269,9246.51845748104,3516.5652959816143,3.3618794774528955,ij,3.1962200049621003,3.196220004962101,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,19.72652986862507,5.867708822081492,17.272633625277926,7.0468241760801495,0.8756042618904781,1.2009498749429053,95
sq_70_44,sq_71_44,-1,-1,3.701652983635137,12.343586302153952,3.7680367322826775,12.41346304635549,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.1962200049621,3.1962200049621,3227.444928658405,12116.157088253029,3.334614659106206,ji,3.1962200049621,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,12.343586302153952,3.701652983635137,12.41346304635549,4.525223242415155,1.0056609758696584,1.2224871597691598,96
sq_32_42,sq_33_42,-1,-1,21.286567105164945,70.36436319761985,14.146232365374658,63.39726722567144,3.196220004962101,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,7.384041448899976,3.957565466164971,7724.972199700607,40425.51046227035,3.305575899109948,ji,3.1962200049621,3.196220004962101,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,70.36436319761985,21.286567105164945,63.39726722567144,25.564100102911603,0.9009854469601157,1.2009498749429053,97
sq_18_37,sq_18_38,-1,-1,7.734836320315794,25.38536464877116,7.5898642972291075,20.410625374737045,3.1962200049621003,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,3.32257673385881,4.997462734298404,4595.630131356227,20299.521185874153,3.2819524030645213,ji,3.1962200049621,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,25.38536464877116,7.734836320315794,22.227533476107904,9.289150711587094,0.875604261890478,1.2009498749429053,98
sq_15_36,sq_15_37,-1,-1,11.17067387115255,36.4784536272035,8.078641983101287,31.915967982847043,3.1962200049621003,3.1962200049620986,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,6.209267580076286,4.202883181441198,4652.650467506197,21159.37547750026,3.26555533246803,ji,3.1962200049620986,3.1962200049621003,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,36.4784536272035,11.17067387115255,31.94068946315355,13.415419388588635,0.875604261890478,1.2009498749429053,99
sq_46_24,sq_47_24,-1,-1,4.34671567592078,14.085853634270508,3.8704163139967234,12.554835075807002,3.1962200049621,3.1962200049620995,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,4.054363021547532,4.04611880920025,3902.712515227589,12637.518485565108,3.240573960772498,ji,3.1962200049620995,3.1962200049621,raw_edgeproj_len_weighted,raw_edgeproj_len_weighted,14.085853634270508,4.34671567592078,12.554835075807002,5.2201876474094275,0.8913080741703451,1.2009498749429053,100
