144.0,146.0,1.966996726250615e-05,9.323810981512802e-06
144.0,197.0,2.680699114838826e-05,9.254285948107584e-06
146.0,147.0,2.008757281507379e-05,2.013293860153319e-05
146.0,144.0,1.6971418627432728e-05,3.3663162990935106e-05
147.0,146.0,2.0390515006511706e-05,1.6583170699765375e-05
147.0,148.0,2.006614909235478e-05,9.992871057064824e-06
148.0,94.0,2.479127565210767e-05,3.0048411934574472e-05
148.0,147.0,3.2705952902153634e-05,1.1715826117935426e-05
148.0,149.0,3.2629253114267754e-05,5.688240334995784e-06
148.0,201.0,2.2508648838277606e-05,1.1912098595656112e-05
149.0,148.0,4.189135921280978e-06,1.818690496023614e-05
149.0,95.0,1.2467963269058905e-05,2.541559541772014e-05
149.0,202.0,4.7701681962055214e-06,7.138906961771368e-06
150.0,203.0,5.4229409347203395e-06,1.0791483453105979e-05
151.0,97.0,1.245278203689541e-05,3.339453973105327e-05
151.0,152.0,1.332197143626239e-05,1.5072955315623427e-05
151.0,204.0,1.423388132770698e-05,3.6262566418825372e-06
152.0,151.0,2.283076095458695e-05,8.435513965363736e-06
153.0,99.0,3.313692551732705e-05,1.60909263835467e-05
153.0,206.0,3.4141087774284596e-05,1.6861216288675006e-05
154.0,100.0,1.3261649791694351e-05,2.4716706904840462e-05
154.0,207.0,3.092544762102107e-05,5.443911554726606e-06
157.0,103.0,2.4062966127909195e-05,2.971409121453053e-05
157.0,158.0,5.926560144294906e-06,7.4332194570670105e-06
157.0,210.0,9.996314475207943e-06,3.51768839952503e-05
158.0,104.0,1.968090488209991e-05,8.113881854322779e-06
158.0,157.0,1.8746156264415175e-05,3.7964808866994174e-06
158.0,159.0,1.2454782925013777e-05,2.8433893055244265e-05
158.0,211.0,1.608966924234897e-05,3.87960075354452e-05
159.0,158.0,4.3142869835076364e-05,7.979507211789751e-06
159.0,160.0,2.330647644738105e-05,1.112690328033283e-05
160.0,159.0,1.2127088783915118e-05,2.838082920424168e-05
160.0,161.0,1.8803032491165062e-05,3.640962069482796e-05
161.0,107.0,2.1379313937005677e-05,6.9395237902231766e-06
161.0,160.0,2.0721820567568114e-05,1.9474505936749672e-05
161.0,214.0,2.166485572924962e-05,3.106927869983718e-05
166.0,167.0,2.6724153760997025e-05,1.2918103577951258e-05
166.0,222.0,1.6066552466545302e-05,2.8430228122656403e-05
