153.0,206.0,3.4257525272472546e-05,1.6919889421327124e-05
154.0,207.0,2.9962163302759355e-05,5.275178515950427e-06
154.0,100.0,1.3648039461401654e-05,2.561828180584852e-05
157.0,158.0,5.98864375460055e-06,7.510721730172372e-06
157.0,103.0,2.3358274005667137e-05,2.8445350177362245e-05
157.0,210.0,1.0246217829098598e-05,3.6084408994490865e-05
158.0,104.0,2.0210171841485036e-05,8.330551726393396e-06
158.0,157.0,1.855143567327046e-05,3.756515582031511e-06
158.0,159.0,1.2532051477837219e-05,2.8608909050878587e-05
158.0,211.0,1.4628827081241137e-05,3.528386280207212e-05
159.0,158.0,4.287730692122423e-05,7.930211998270672e-06
154.0,100.0,1.3648039461401654e-05,2.561828180584852e-05
154.0,207.0,2.9962163302759355e-05,5.275178515950427e-06
157.0,103.0,2.3358274005667137e-05,2.8445350177362245e-05
157.0,158.0,5.98864375460055e-06,7.510721730172372e-06
157.0,210.0,1.0246217829098598e-05,3.6084408994490865e-05
158.0,104.0,2.0210171841485036e-05,8.330551726393396e-06
158.0,157.0,1.855143567327046e-05,3.756515582031511e-06
158.0,159.0,1.2532051477837219e-05,2.8608909050878587e-05
158.0,211.0,1.4628827081241137e-05,3.528386280207212e-05
159.0,158.0,4.287730692122423e-05,7.930211998270672e-06
159.0,160.0,2.344960558141047e-05,1.1187859997554622e-05
160.0,159.0,1.2053137939982763e-05,2.8206204304772346e-05
160.0,161.0,1.881714189865246e-05,3.642608671365497e-05
161.0,107.0,3.7693360328089475e-05,1.1345294893057727e-05
161.0,160.0,2.0690007049805594e-05,1.942523906923695e-05
161.0,214.0,2.0983517828493347e-05,3.0086019804262762e-05
166.0,167.0,2.56266027155372e-05,1.245613293204296e-05
166.0,222.0,1.6685827632414906e-05,2.9468569596810707e-05
160.0,161.0,1.881714189865246e-05,3.642608671365497e-05
161.0,107.0,3.7693360328089475e-05,1.1345294893057727e-05
161.0,160.0,2.0690007049805594e-05,1.942523906923695e-05
161.0,214.0,2.0983517828493347e-05,3.0086019804262762e-05
166.0,167.0,2.56266027155372e-05,1.245613293204296e-05
166.0,222.0,1.6685827632414906e-05,2.9468569596810707e-05
167.0,166.0,4.550752341469303e-05,1.4849627554425675e-05
167.0,168.0,2.7105372660395024e-05,1.3170637507380333e-05
167.0,223.0,2.6655394192405685e-05,2.5703013904456194e-05
168.0,167.0,2.7828659107870098e-05,1.8148221073756072e-05
177.0,124.0,3.331590486521873e-05,1.5394129940944827e-05
177.0,178.0,2.4820495645678122e-05,1.5083805128123655e-05
177.0,233.0,3.432675669563242e-05,1.44778695588194e-05
178.0,177.0,2.842028589589984e-05,1.443943752542314e-05
178.0,179.0,1.9233678420281118e-05,2.9419011653593296e-05
178.0,234.0,3.3124325338794035e-05,1.556445693571158e-05
179.0,178.0,2.9210336916583452e-05,1.7759191363273586e-05
179.0,180.0,2.8531308363796732e-05,2.2764065300360643e-05
