edge_i,edge_j,chi_hat_asym,mean_lr_hat_asym,std_lr_hat_asym,mean_lf_hat_asym,std_lf_hat_asym,chi_hat_sym,mean_lr_hat_sym,std_lr_hat_sym,mean_lf_hat_sym,std_lf_hat_sym,d_chi_hat,d_mean_lr_hat,d_mean_lf_hat
74.0,73.0,0.9999999864338972,1.0000001156163536,1.3292102956926483e-05,0.9999999218255027,5.006914053624765e-06,0.99999999,1.0000000870121177,9.963460351650972e-06,0.9999999418055817,3.702074334421719e-06,-3.5661027464328754e-09,2.860423586881211e-08,-1.998007903569743e-08
74.0,75.0,0.99999999,1.0000000470742114,5.668047183803328e-06,0.9999999682260392,2.1758544676571204e-06,0.99999999,1.0000000402022877,4.852815768613155e-06,0.9999999728041996,1.8603390610097133e-06,0.0,6.8719236967496045e-09,-4.578160406332188e-09
75.0,23.0,0.9999999982676044,0.9999999630469523,1.992697753081251e-06,1.0000000803470153,4.296912139832788e-06,0.99999999817048,0.9999999591095015,2.2052155419945963e-06,1.0000000887999003,4.748601127687565e-06,9.712441961795548e-11,3.9374508098433125e-09,-8.452885058574111e-09
75.0,74.0,0.999999998809976,0.9999999878334774,9.607779273722075e-07,1.0000000216867366,1.441961633322454e-06,0.9999999987582382,0.9999999852379513,1.165033307259301e-06,1.0000000262552189,1.7448682987607853e-06,5.173783623746431e-11,2.5955261273580277e-09,-4.568482259159623e-09
75.0,76.0,0.9999999977890328,0.9999999976275259,2.983148349544202e-07,0.9999999989407966,2.924425185606583e-07,0.9999999977542268,0.9999999976273279,2.983469302238594e-07,0.9999999989405205,2.925054446341096e-07,3.480604693351097e-11,1.979527652906654e-13,2.7611246622427643e-13
75.0,129.0,0.9999999914051532,0.9999998944833063,5.692133626049488e-06,1.0000001769806506,1.1743353998482386e-05,0.9999999907848494,0.9999999208861466,4.2609900646343835e-06,1.0000001350379415,8.950696063729517e-06,6.203038083185675e-10,-2.6402840358485946e-08,4.194270908364217e-08
76.0,24.0,0.9999999959485588,0.9999999668341504,1.993775844591376e-06,1.0000000734717223,4.315120671633292e-06,0.999999992798208,0.9999999598574182,2.4126633890537932e-06,1.0000000888235037,5.217396907475208e-06,3.1503508690633453e-09,6.9767321919655956e-09,-1.535178140166238e-08
76.0,75.0,0.9999999979875556,1.0000000002257503,2.733355335234009e-07,0.9999999997282689,2.212797815833053e-07,0.9999999979879608,1.0000000002257874,2.7328404704927745e-07,0.9999999997282418,2.2125993361123245e-07,-4.0523140398818214e-13,-3.708144902248023e-14,2.708944180085382e-14
76.0,130.0,0.9999999982468798,1.0000000000384364,2.761093060112765e-07,1.0000000011908294,2.4713103710984045e-07,0.9999999982207888,1.0000000000392664,2.7981391551173424e-07,1.0000000012072785,2.5058016877363377e-07,2.6091018234808416e-11,-8.30002733209767e-13,-1.644906433284632e-11
77.0,25.0,0.9999999999954812,0.999999997877601,1.7162068472731124e-06,1.0000000276427574,2.008838574602591e-06,0.9999999999949007,0.9999999978720293,1.7162555870146862e-06,1.0000000276569951,2.0092496347493887e-06,5.804245972740318e-13,5.571654249081348e-12,-1.4237722112397933e-11
79.0,27.0,0.99999999,1.0000000649773897,7.478107135314159e-06,0.9999999910721645,3.531163968757674e-06,0.99999999,1.0000000692431812,7.97804382292513e-06,0.999999990516579,3.769075185485511e-06,0.0,-4.26579149781503e-09,5.555855775440932e-10
79.0,81.0,0.99999999,1.0000001020177405,9.230583199421586e-06,0.9999999459163511,3.3775480450388576e-06,0.99999999,1.0000001036701356,9.386277403598845e-06,0.9999999450138943,3.4347423500336996e-06,0.0,-1.6523951096303335e-09,9.024567759752244e-10
79.0,133.0,0.99999999,1.0000000694233455,7.4549548542336275e-06,0.9999999710984449,3.2309934878700136e-06,0.99999999,1.0000000692770932,7.446701408900578e-06,0.9999999711191833,3.2280599782800553e-06,0.0,1.4625234356913097e-10,-2.073841098848561e-11
81.0,79.0,1.0000000008154726,0.9999999788017288,1.3727057217863463e-06,1.000000027969046,1.7715144628780918e-06,1.0000000007794752,0.9999999791667507,1.34880516653603e-06,1.0000000274920284,1.7410493946514818e-06,3.5997427261236226e-11,-3.6502190159382053e-10,4.770175365820251e-10
81.0,135.0,0.9999999985990486,0.9999999648321433,1.8555593211398938e-06,1.0000000549195136,3.2601942317627515e-06,0.99999999912401,0.9999999644486116,1.8757409089873838e-06,1.0000000543569,3.2485831792650813e-06,-5.249614076774378e-10,3.835316508826736e-10,5.626135113345754e-10
82.0,83.0,0.9999999976576128,0.999999996790811,2.9299892703020537e-07,1.0000000008039047,3.234600551556979e-07,0.9999999979943224,0.9999999974342796,2.3426526426077603e-07,1.0000000006426772,2.5864297499582856e-07,-3.367095491313421e-10,-6.434686117273714e-10,1.6122747581448493e-10
82.0,136.0,0.9999999960579664,0.9999999825411555,8.807198952340461e-07,1.0000000288749313,1.9251057023661873e-06,0.9999999961902896,0.9999999831335301,8.570422002987388e-07,1.0000000279938073,1.8737264611104293e-06,-1.3232315243527637e-10,-5.923745938218872e-10,8.81124062601657e-10
83.0,31.0,0.9999999953455349,0.9999999885509694,6.868329328231907e-07,1.0000000098194175,1.2230042200083245e-06,0.9999999953857166,0.9999999886671295,6.796666506583614e-07,1.000000009709543,1.210324137318709e-06,-4.018174681874598e-11,-1.1616008155357349e-10,1.0987455389965817e-10
83.0,82.0,0.9999999971425656,0.9999999975242879,2.946561359680761e-07,0.9999999970321884,1.8472932749039876e-07,0.9999999963505416,0.9999999966964743,3.9322004347109846e-07,0.9999999960385049,2.465631010544078e-07,7.920240019387847e-10,8.278135954498111e-10,9.936835798640686e-10
83.0,84.0,0.999999987216811,0.9999999932791521,6.000152132996895e-07,1.000000008003238,5.517613077775496e-07,0.9999999882508588,0.999999992994815,6.281171961534311e-07,1.0000000084358942,5.779950429638893e-07,-1.0340477363257605e-09,2.8433710941300205e-10,-4.3265613314247275e-10
83.0,137.0,0.9999999948193068,0.9999999591772273,1.6646506873636838e-06,1.0000000673076677,3.497056777686988e-06,0.9999999918455056,0.9999999546650054,1.813562604318986e-06,1.0000000691457458,3.7131848497437973e-06,2.9738012052860086e-09,4.512221929431348e-09,-1.8380781341420516e-09
84.0,32.0,1.0000000036840566,0.9999999523197449,3.907972924709566e-06,1.0000000853128508,5.775250898751022e-06,1.0000000041779409,0.9999999394676438,4.670055741220123e-06,1.0000001027445122,6.911688004031719e-06,-4.938842668167354e-10,1.2852101161087148e-08,-1.7431661447631086e-08
84.0,83.0,0.99999999,0.9999999969473269,2.983964174492091e-06,0.9999999829701853,1.1280647385591786e-06,0.99999999,0.9999999955371615,2.8479511974894423e-06,0.9999999839941487,1.0775783309428675e-06,0.0,1.4101654288722898e-09,-1.0239633585484853e-09
84.0,138.0,0.99999999,0.9999995474768716,1.7525672093268672e-05,1.0000008290730602,4.0749218581116496e-05,1.000000003963519,0.9999994449901634,2.2755248734453036e-05,1.0000012022924867,5.595460275966849e-05,-1.3963519118753709e-08,1.0248670823109762e-07,-3.7321942647494666e-07
86.0,34.0,0.999999996369,0.9999999284185805,5.0251302157486894e-06,1.0000001824525326,1.0530925722377385e-05,0.9999999960199188,0.9999999352259058,5.049606465956464e-06,1.0000001816522186,1.0533678967241094e-05,3.4908120838395007e-10,-6.807325259039487e-09,8.003140372636608e-10
86.0,87.0,1.0000000065151209,1.0000000150120036,2.7621954295273007e-06,1.000000020843509,2.318746365286293e-06,0.9999999938639283,1.0000000158507176,2.0859145671539506e-06,1.0000000158852709,1.7006790597836599e-06,1.2651192538015721e-08,-8.387139871501859e-10,4.95823804236295e-09
86.0,140.0,0.9999999894850716,0.9999941629202636,0.00021822520017762117,1.0000110643098934,0.0004105114822398198,0.9999999379429708,0.9999963015336609,0.00013451679954286336,1.0000065335811725,0.0002446665243740633,5.1542100809598423e-08,-2.1386133973733124e-06,4.530728720864019e-06
87.0,35.0,0.99999999,1.0000000248495793,6.202832399835832e-06,1.0000000389908732,5.0200430569521935e-06,0.99999999,1.000000024054035,5.861662924496352e-06,1.0000000373213573,4.744578874954903e-06,0.0,7.955442971052662e-10,1.669515858893078e-09
87.0,86.0,0.99999999,1.000000035157367,4.483942300785946e-06,0.9999999928664675,1.9998321109806966e-06,0.99999999,1.000000046824128,5.939188176793714e-06,0.9999999860836336,2.604884089297419e-06,0.0,-1.1666760890705064e-08,6.782833850138559e-09
87.0,88.0,0.99999999,1.0000000362849994,4.137626993616117e-06,0.9999999911843357,1.8016659126091303e-06,0.99999999,1.00000003665601,4.137963940429023e-06,0.9999999914382374,1.8003555904571947e-06,0.0,-3.710105556109511e-10,-2.5390167746053294e-10
87.0,141.0,0.9999999938874076,0.9999990674577185,4.648746725477911e-05,1.00000196434428,9.76049844777172e-05,0.9999999950514632,0.9999992337798419,3.825362716668716e-05,1.0000015996704505,8.052197143065586e-05,-1.1640556296654836e-09,-1.663221234071699e-07,3.6467382935612136e-07
88.0,36.0,0.99999999,1.000000057189677,7.254854263663137e-06,0.9999999575802324,2.700223459066141e-06,0.99999999,1.000000053789096,6.729978746332095e-06,0.9999999612638065,2.455555945477197e-06,0.0,3.4005809279591404e-09,-3.6835741124008337e-09
88.0,87.0,0.99999999,1.0000000314947766,4.9206220669067015e-06,0.9999999930566502,2.0949573129580603e-06,0.99999999,1.0000000316144342,4.926815536353478e-06,0.9999999926723326,2.0959060990934323e-06,0.0,-1.1965761714805012e-10,3.8431757776180575e-10
88.0,89.0,0.99999999,1.000000041129133,5.949601075056789e-06,0.9999999843185213,2.4387971423038594e-06,0.99999999,1.0000000376126499,5.4418854589128905e-06,0.9999999856370618,2.2297575515055606e-06,0.0,3.5164831047040934e-09,-1.318540499006815e-09
89.0,88.0,0.99999999,1.0000000170543948,2.7453641912849747e-06,1.000000002600389,1.344946072310437e-06,0.99999999,1.0000000197465322,3.2972446388128627e-06,1.0000000027564384,1.6385758073681094e-06,0.0,-2.6921374018940014e-09,-1.560493956276332e-10
89.0,90.0,0.99999999,1.0000000111332357,3.111421053840055e-06,0.9999999930137536,2.180512796684606e-06,0.99999999,1.0000000106875597,2.989952674155676e-06,0.9999999932580391,2.096282856103388e-06,0.0,4.456759405968569e-10,-2.4428548073274214e-10
90.0,89.0,0.9999999984203862,1.0000000059983043,7.058538269046935e-07,1.0000000100975623,7.757137093413542e-07,0.9999999983187464,1.0000000062487344,7.354760101191785e-07,1.0000000105246851,8.084145300980776e-07,1.0163980768140846e-10,-2.5043012108483254e-10,-4.2712278158774097e-10
90.0,92.0,0.9999999948023038,0.999999999652566,1.484773225565797e-06,1.0000000282856247,2.468698410128667e-06,0.99999999052253,0.999999999605229,1.5338535787852504e-06,1.0000000292758608,2.5542822016298884e-06,4.279773868631764e-09,4.733702319015265e-11,-9.902361153280026e-10
90.0,144.0,0.99999999,0.999999960949852,3.155597646676178e-06,1.000000075769266,6.676035446921986e-06,0.99999999,0.9999999708930997,2.551494431311429e-06,1.0000000616460194,5.3984768209527e-06,0.0,-9.943247669674804e-09,1.4123246572239623e-08
92.0,40.0,0.9999999970633572,1.0000000288404038,1.9663082337979595e-06,0.9999999904876897,7.569596041379578e-07,0.9999999956749231,1.0000000456673557,3.1133354185350278e-06,0.9999999849230123,1.1997458783827182e-06,1.3884340344105794e-09,-1.6826951831916404e-08,5.564677385549999e-09
92.0,90.0,1.0000000057972993,1.0000000196158654,2.8213328558529595e-06,1.0000000002540101,2.7525827436958294e-06,1.0000000058599177,1.0000000189662241,2.7315420216277974e-06,1.0000000002156832,2.6701736257571693e-06,-6.261835494569823e-11,6.496412296996823e-10,3.832689721150473e-11
92.0,93.0,0.9999999970269098,1.0000000051664926,2.7105453509319168e-06,1.0000000483767402,3.637700486266909e-06,0.9999999965140164,1.0000000055978808,2.9694900065905713e-06,1.0000000530626652,3.989527332213242e-06,5.128933944220648e-10,-4.313882584483508e-10,-4.685924981373546e-09
93.0,41.0,0.9999999954104224,1.0000000690432291,4.60747427888032e-06,0.9999999788857628,1.8058043241475067e-06,0.9999999953754178,1.0000000695785138,4.64324620189539e-06,0.9999999787177105,1.8196112742702845e-06,3.500455481031395e-11,-5.352847054496124e-10,1.680522387914607e-10
93.0,92.0,0.9999999945953588,1.000000078414745,6.508526265215833e-06,0.9999999993410043,3.781925179069799e-06,0.9999999949727316,1.000000072043953,5.9825364182228625e-06,0.9999999994698089,3.4805832694386715e-06,-3.77372799675868e-10,6.370791894028116e-09,-1.2880463362563432e-10
93.0,94.0,0.99999999,1.0000000818995682,6.6927932645924545e-06,1.0000000070086335,3.7942941972124776e-06,0.99999999,1.000000084478691,6.90175703273512e-06,1.0000000071459827,3.909392737966793e-06,0.0,-2.5791226931914935e-09,-1.3734924309005692e-10
94.0,42.0,0.999999994797669,1.0000000412404666,3.2378280892999283e-06,0.9999999889570674,1.3370630765408396e-06,0.9999999949751526,1.0000000395294852,3.103605474112393e-06,0.9999999894033248,1.2808080991156851e-06,-1.774835833856514e-10,1.7109813565951981e-09,-4.462573643948531e-10
94.0,93.0,0.9999999891991193,1.0000000332880075,5.623343387505612e-06,1.0000000505996272,5.181943622897644e-06,0.9999999893440312,1.0000000324335168,5.467925447682243e-06,1.0000000490437122,5.0310330974509865e-06,-1.4491197131150102e-10,8.544907004193192e-10,1.555914952433568e-09
94.0,148.0,0.99999999,1.0000000647915308,4.76322202825356e-06,0.9999999809463581,1.7916110810576944e-06,0.9999999947386632,1.0000000550577335,4.0485485432899e-06,0.9999999837988053,1.5220449653250704e-06,-4.7386632395785e-09,9.733797323718818e-09,-2.852447167356331e-09
95.0,96.0,0.99999999,1.0000002153756893,1.5516314459468883e-05,0.9999999100127284,5.881468029305363e-06,0.99999999,1.0000002273801618,1.6385966128339314e-05,0.9999999049516928,6.211288105114359e-06,0.0,-1.2004472527138432e-08,5.061035590614438e-09
95.0,149.0,0.99999999,1.0000002544321465,1.725533653758483e-05,0.999999869244975,6.322387638140177e-06,0.99999999,1.0000002415375329,1.63853320963279e-05,0.9999998758200868,6.003765695508249e-06,0.0,1.289461359910149e-08,-6.575111788365007e-09
96.0,44.0,0.9999999948687266,1.0000000067380128,1.5079044067750278e-06,1.0000000129496849,1.3374179433329924e-06,0.999999994427618,1.0000000071250223,1.5925066416077358e-06,1.0000000136645932,1.4120533722636107e-06,4.4110859409585146e-10,-3.8700953552961437e-10,-7.149083547375312e-10
96.0,95.0,0.9999999989421968,0.9999999848418383,2.512041787434397e-06,1.0000000712639399,4.241017580421456e-06,0.9999999989558706,0.9999999856160049,2.3844955707233496e-06,1.0000000676725243,4.026813116110335e-06,-1.3673728815888353e-11,-7.741666196992014e-10,3.591415609349724e-09
97.0,45.0,0.9999999997608848,1.0000000050704536,1.767075225831355e-06,1.0000000200910666,1.8828601685374826e-06,0.9999999997702288,1.0000000050480184,1.7640887889124052e-06,1.0000000200518115,1.8793935530172218e-06,-9.343970042152705e-12,2.2435164837020238e-11,3.925504366009136e-11
97.0,98.0,0.9999999983193052,0.9999999863150913,2.341195969336363e-06,1.0000000639707558,3.935397978075235e-06,0.9999999970122504,0.9999999854309634,2.4902886972414384e-06,1.0000000680239516,4.184563424018974e-06,1.307054797727858e-09,8.841279930393853e-10,-4.053195779007979e-09
97.0,151.0,0.999999995916258,1.000000015589997,1.3871434743322957e-06,0.9999999914145506,4.917653719693637e-07,0.9999999961143318,1.000000014705714,1.3090538796189788e-06,0.9999999918979469,4.640796150794987e-07,-1.9807377960034955e-10,8.842830911959254e-10,-4.833962119477064e-10
98.0,97.0,0.99999999,1.0000001783404373,1.1978720636401983e-05,0.9999999382031196,4.605169634604398e-06,0.99999999,1.000000168333679,1.1309917834961321e-05,0.9999999416529348,4.347426826594098e-06,0.0,1.0006758310865393e-08,-3.449815211276075e-09
98.0,99.0,0.99999999,1.0000001143355866,9.271372413321084e-06,1.000000002308155,4.68887745563124e-06,0.99999999,1.0000001192228591,9.6704494100852e-06,1.0000000023421038,4.888971609005297e-06,0.0,-4.88727258662891e-09,-3.3948843736197887e-11
99.0,47.0,0.99999999,1.0000000893663976,5.965459015424652e-06,0.9999999666818096,2.715149779557392e-06,0.99999999,1.0000000880925446,5.876251587604069e-06,0.9999999671503023,2.6735592403523742e-06,0.0,1.2738530230649303e-09,-4.684926890874408e-10
99.0,98.0,0.99999999,1.0000000889754654,7.0908073627678135e-06,1.0000000197997798,4.527156787343707e-06,0.99999999,1.0000000856435731,6.817434884113359e-06,1.0000000189686928,4.349288208527218e-06,0.0,3.3318923176040016e-09,8.31086977015616e-10
99.0,100.0,0.99999999,1.0000000810526957,6.576514664683528e-06,1.0000000136277065,3.9813450975225904e-06,0.99999999,1.000000079995957,6.482388469251211e-06,1.0000000131921756,3.921916675631941e-06,0.0,1.0567386965476544e-09,4.3553094464243713e-10
99.0,153.0,0.9999999971423872,0.9999997825056074,1.7702346915177745e-05,1.000000682662452,3.796670647696129e-05,0.999999997147764,0.9999997834071881,1.7641447578428593e-05,1.0000006802749795,3.7835866747647924e-05,-5.376810108259633e-12,-9.015806989864927e-10,2.38747244196702e-09
100.0,48.0,0.99999999,1.000000074042579,4.747916130475546e-06,0.999999881424277,2.132485339544531e-06,0.99999999,1.000000075594646,4.8366072512906625e-06,0.9999998791267016,2.1722051102980318e-06,0.0,-1.5520671414748222e-09,2.2975753521947695e-09
100.0,99.0,0.9999999954598832,1.0000000431064133,4.310362583027016e-06,1.000000029915674,3.4607637726550566e-06,0.999999995439098,1.000000043893607,4.376879874463569e-06,1.000000030368574,3.5132224887178383e-06,2.078515137782233e-11,-7.871936436032456e-10,-4.529001618180928e-10
100.0,101.0,0.9999999902470044,0.9999992446358488,4.055536064538086e-05,1.00000176858486,8.907290381699225e-05,0.9999999906290886,0.9999992710430884,3.9185487386404623e-05,1.0000017071705618,8.6102840467308e-05,-3.820842531254698e-10,-2.6407239617221023e-08,6.14142980914778e-08
100.0,154.0,0.99999999,1.000000075311668,4.67796666438175e-06,0.9999999674007565,1.899650460381383e-06,0.99999999,1.0000000778706777,4.827775376500554e-06,0.9999999663700974,1.9603405016934214e-06,0.0,-2.559009670832779e-09,1.0306591136099996e-09
101.0,100.0,0.9999999920275564,1.0000013453530978,6.980684629940598e-05,0.9999995540606532,2.4659423922878692e-05,0.999999992128969,1.000001393553959,7.229428747885345e-05,0.9999995385001327,2.5547379556998774e-05,-1.0141254502826769e-10,-4.820086108026089e-08,1.556052053874879e-08
101.0,103.0,0.9999999996047731,1.0000009769658535,7.36228098388654e-05,1.0000004197805903,4.9713972029709635e-05,0.999999999584586,1.0000009431404704,7.115903498350515e-05,1.0000004118793882,4.814031651177775e-05,2.018718525675922e-11,3.3825383161101286e-08,7.90120213700618e-09
103.0,51.0,0.9999999972947176,1.0000002821283176,1.3613904469418849e-05,0.9999999019559213,4.8308797440815e-06,0.999999997169645,1.0000002980505487,1.4408997780941173e-05,0.9999998961018206,5.116811091991512e-06,1.250725079060544e-10,-1.5922231089149363e-08,5.8541006486834135e-09
103.0,101.0,0.9999999940610615,0.9999995351882879,3.8347186081195676e-05,1.0000015654316512,8.223503756954605e-05,0.9999999941703974,0.9999995188488602,3.974888464413095e-05,1.0000016185182465,8.515942190706295e-05,-1.0933587368811004e-10,1.6339427699740838e-08,-5.308659534186688e-08
103.0,104.0,0.9999999969342562,1.0000003124172792,1.4910574606115396e-05,0.9999998795108586,5.28299141708089e-06,0.9999999970006384,1.000000304318385,1.455046267853565e-05,0.9999998822914918,5.1579678270281874e-06,-6.638212202147997e-11,8.098894221930664e-09,-2.7806332791868726e-09
103.0,157.0,0.9999999969308232,1.0000003161835183,1.504669790618079e-05,0.999999879869505,5.332816632964575e-06,0.9999999970060832,1.0000003063242193,1.460397324381787e-05,0.9999998832792775,5.178599326220463e-06,-7.526002043789504e-11,9.85929893282389e-09,-3.409772464380012e-09
104.0,52.0,0.9999999984187956,0.9999999950218961,1.4022436279868872e-07,1.0000000043175108,2.42065758941232e-07,0.9999999982365448,0.9999999941971979,1.6344792199220807e-07,1.0000000050324223,2.821412494347733e-07,1.8225077003108936e-10,8.246981986204105e-10,-7.149114633620002e-10
104.0,103.0,0.9999999647066592,0.9999995504353608,1.9835435267465438e-05,1.0000008524270927,4.1748541305170196e-05,0.9999999611578692,0.9999995381217921,2.037218908926617e-05,1.0000008781720175,4.2897176042698566e-05,3.548790039609173e-09,1.23135687202236e-08,-2.5744924858628337e-08
104.0,105.0,0.9999999980076956,0.9999999943391031,1.5896358285344947e-07,1.0000000013103798,2.2965267284610142e-07,0.9999999980916956,0.9999999946355483,1.5064297880401067e-07,1.0000000012417565,2.1764084551732278e-07,-8.400002915465166e-11,-2.96445201719564e-10,6.862332924129078e-11
104.0,158.0,0.9999999988472732,0.9999999960295989,1.1664133794823702e-07,1.0000000005611818,9.309096899459609e-08,0.9999999987728788,0.9999999959205533,1.1984947374302998e-07,1.0000000005765473,9.565779093406291e-08,7.43943795455948e-11,1.0904555036717056e-10,-1.5365486660812167e-11
105.0,104.0,0.9999999966962996,0.999999997057599,3.4830744260092087e-07,0.9999999964212628,1.426259586341298e-07,0.9999999965345876,0.9999999968858132,3.686532170218989e-07,0.9999999962120258,1.509604201654412e-07,1.6171197714243135e-10,1.7178580780097263e-10,2.0923696109065304e-10
105.0,106.0,0.9999999945570172,0.9999999880363549,7.324683946116602e-07,1.0000000017303277,1.0931684647902876e-06,0.999999994812895,0.9999999886649257,6.939001892333593e-07,1.0000000016367527,1.0348340798145076e-06,-2.558778744443657e-10,-6.285707510045313e-10,9.35749255859264e-11
106.0,105.0,0.9999999977372948,1.0000000044737707,4.1057293802177395e-07,0.999999999534339,2.3651864505179817e-07,0.9999999981373612,1.0000000073973971,6.706737780890326e-07,0.9999999991568319,3.9274047963865416e-07,-4.00066424433021e-10,-2.923626452044914e-09,3.7750713666184765e-10
106.0,107.0,0.9999999976248496,1.0000000052703988,4.3488189101559993e-07,0.9999999985917515,1.946340390473629e-07,0.999999997736247,1.0000000049375166,4.074912175260589e-07,0.999999998681211,1.8230814164305892e-07,-1.113974468225365e-10,3.3288216627624934e-10,-8.945955087824586e-11
106.0,160.0,0.9999999959750516,1.0000000041718973,6.843840011666757e-07,0.9999999918644612,7.23238911776092e-07,0.9999999973349876,1.0000000014128092,2.1913569565997818e-07,0.9999999974803844,2.3423496243851354e-07,-1.3599359416360812e-09,2.759088069126392e-09,-5.615923170942949e-09
107.0,106.0,0.999999995313235,0.999999985613884,5.144108986536386e-07,1.0000000022436175,9.062699933308796e-07,0.9999999950223506,0.999999984567355,5.516253006023404e-07,1.000000002404387,9.71228630868287e-07,2.90884427656124e-10,1.0465290856132015e-09,-1.607693977945246e-10
107.0,161.0,0.99999999,0.9999999307505977,3.126608293482337e-06,1.0000000274283827,6.645720874264088e-06,0.99999999,0.9999999351229345,2.9307513703546272e-06,1.0000000255976338,6.2298456102320135e-06,0.0,-4.372336825930745e-09,1.8307488858226861e-09
124.0,70.0,0.9999999965629518,0.9999999990108607,3.789737709945111e-07,0.9999999934499741,1.7486843003875996e-07,0.9999999964960602,0.9999999989874923,3.8794844127991415e-07,0.9999999932946871,1.7901186375543173e-07,6.689160336748046e-11,2.3368418311520145e-11,1.552870054766231e-10
124.0,125.0,0.9999999968415144,0.9999999985517098,3.2461177094317824e-07,0.9999999922478099,2.233509577047516e-07,0.9999999968505838,0.9999999985562188,3.2363781728771213e-07,0.9999999922701399,2.22700596884176e-07,-9.069411888162904e-12,-4.508948769910148e-12,-2.2330026716588236e-11
124.0,177.0,0.9999999784516066,0.9999995591541967,2.1048199778695112e-05,1.00000091928726,4.6461201374262806e-05,0.9999999885360972,0.9999995475321899,2.1669334006420004e-05,1.0000009486608346,4.783904809615708e-05,-1.0084490575934524e-08,1.1622006801381701e-08,-2.9373574461644125e-08
125.0,71.0,0.9999999979625654,0.9999999988825423,2.1190550875227874e-07,0.9999999985077257,2.0777897215524155e-07,0.9999999982965064,0.9999999989863589,1.9224358822962955e-07,0.9999999986460116,1.8850768380066162e-07,-3.3394098597483435e-10,-1.03816621965791e-10,-1.3828593825593316e-10
125.0,124.0,0.9999999974923748,0.9999999983063284,1.660865588485128e-07,0.9999999998147614,2.750494503426515e-07,0.9999999974827738,0.9999999983014415,1.6657829448979779e-07,0.9999999998140479,2.7587959846818505e-07,9.600986672353429e-12,4.8868686874925515e-12,7.135403379265881e-13
125.0,126.0,0.99999999,0.9999999859638038,8.544287047633131e-07,1.0000000153194433,1.8833090238118894e-06,0.99999999,0.9999999833388831,1.0136390221306536e-06,1.0000000181630835,2.233691198324803e-06,0.0,2.6249207252249107e-09,-2.8436402121911897e-09
126.0,125.0,0.9999999959789156,1.0000000245445635,1.8899337374603613e-06,0.9999999702159071,8.697228686554838e-07,0.9999999958256734,1.0000000175567918,1.3723405289770862e-06,0.9999999788915797,6.157786054401056e-07,1.532421967098685e-10,6.987771694610956e-09,-8.675672513724919e-09
126.0,127.0,0.999999997902905,0.9999999962975186,1.3868847179704274e-06,1.0000000406003047,2.0695936081522454e-06,0.999999998076283,0.9999999965850024,1.275832936379076e-06,1.000000035961644,1.8896883947727589e-06,-1.7337808966289003e-10,-2.8748381453169713e-10,4.638660566769204e-09
127.0,73.0,0.99999999,1.0000001947360582,1.1647446551592723e-05,0.9999998867779111,4.554078812513385e-06,0.99999999,1.000000201766391,1.136215695227325e-05,0.9999998910759424,4.375551190832985e-06,0.0,-7.030332760393776e-09,-4.2980313752494226e-09
127.0,126.0,0.99999999,1.000000124209222,8.232229852703013e-06,0.9999999337253414,3.431465979245108e-06,0.99999999,1.0000001557417768,9.440192074483398e-06,0.9999999208595001,3.943785815502687e-06,0.0,-3.1532554789492906e-08,1.286584128123991e-08
127.0,180.0,0.9999999782378306,0.9999978969999103,9.130017578227136e-05,1.0000053648008445,0.00024378724433010492,1.0000000124021888,0.9999984063746845,6.954293634476573e-05,1.0000041101596149,0.00018880618518366543,-3.416435823133668e-08,-5.093747742490606e-07,1.254641229575526e-06
129.0,75.0,0.999999997197098,1.0000000711385884,4.157592943619866e-06,0.9999999758514146,1.5613277491342898e-06,0.9999999962960824,1.0000000992255949,5.79839167352584e-06,0.9999999662903869,2.17910834998592e-06,9.010155954669585e-10,-2.8087006498367373e-08,9.561027747295725e-09
129.0,130.0,0.9999999968863252,1.000000117318122,7.062193033800673e-06,0.9999999686515428,2.752765078009613e-06,0.9999999967477862,1.0000000884862565,5.308181095281804e-06,0.9999999766025838,2.0318752514991935e-06,1.385390691055477e-10,2.8831865561684822e-08,-7.951040936760023e-09
130.0,76.0,0.9999999958004974,0.9999999971632675,6.564498611643479e-07,0.9999999966477897,4.877033170283202e-07,0.999999995858649,0.9999999972086158,6.473904561858212e-07,0.9999999966930196,4.812921319535326e-07,-5.815159465072384e-11,-4.5348280686141607e-11,-4.5229930911716565e-11
130.0,129.0,0.9999999908900934,0.999999953737582,2.72857893672891e-06,1.0000000826369684,5.697587271895151e-06,0.9999999922231184,0.9999999321105041,4.03056799472149e-06,1.000000118183518,8.196875764758405e-06,-1.3330250236975871e-09,2.1627077906316572e-08,-3.5546549703724395e-08
130.0,131.0,0.9999999967536852,0.9999999775127768,1.4312763761168895e-06,1.0000000474385846,2.903149495408497e-06,0.9999999978233388,0.9999999718463397,1.8028364522152614e-06,1.000000057362263,3.530003773758721e-06,-1.0696535879262115e-09,5.666437097318067e-09,-9.923678323531249e-09
130.0,183.0,0.9999999948052594,0.9999988146954503,5.417281580820355e-05,1.0000029532424342,0.00014326350332619718,0.9999999955080658,0.999998844853391,5.2726438249860816e-05,1.0000028564165904,0.00013945033078971615,-7.028064796799072e-10,-3.015794070027056e-08,9.682584378722936e-08
131.0,130.0,0.99999999,1.0000001060221548,6.8401647577758366e-06,0.9999999624378042,2.4858550640925344e-06,0.99999999,1.0000000958513584,6.185369312721141e-06,0.9999999660161529,2.2475017821011903e-06,0.0,1.017079642728902e-08,-3.578348728439096e-09
